07;01;10;22;-2.8166666666666664
07;01;10;23;-3.2125000000000004
08;01;10;00;-3.5499999999999994
08;01;10;01;-4.06
08;01;10;02;-4.843333333333333
08;01;10;03;-4.908333333333334
08;01;10;04;-5.914166666666666
08;01;10;05;-6.276666666666666
08;01;10;06;-6.836666666666666
08;01;10;07;-6.267500000000001
08;01;10;08;-5.906666666666666
08;01;10;09;-5.713333333333334
08;01;10;10;-5.499166666666667
08;01;10;11;-4.8966666666666665
08;01;10;12;-3.983333333333333
08;01;10;13;-4.033333333333334
08;01;10;14;-3.5974999999999997
08;01;10;15;-3.5208333333333326
08;01;10;16;-3.839166666666666
08;01;10;17;-4.148333333333333
08;01;10;18;-4.4191666666666665
08;01;10;19;-4.135833333333333
08;01;10;20;-3.938333333333334
08;01;10;21;-3.3816666666666673
08;01;10;22;-3.0541666666666667
08;01;10;23;-3.0908333333333338
09;01;10;00;-3.345
09;01;10;01;-3.9125
09;01;10;02;-4.255833333333333
09;01;10;03;-4.534166666666667
09;01;10;04;-4.585
09;01;10;05;-4.190833333333333
09;01;10;06;-3.8191666666666673
09;01;10;07;-3.7575000000000003
09;01;10;08;-3.1008333333333336
09;01;10;09;-2.4058333333333333
09;01;10;10;-1.8866666666666667
09;01;10;11;-1.689166666666667
09;01;10;12;-1.3558333333333332
09;01;10;13;-1.1024999999999998
09;01;10;14;-1.1125
09;01;10;15;-1.3491666666666664
09;01;10;16;-1.5633333333333332
09;01;10;17;-1.675
09;01;10;18;-1.7125000000000001
09;01;10;19;-1.6958333333333335
09;01;10;20;-1.5358333333333336
09;01;10;21;-1.8549999999999998
09;01;10;22;-2.0333333333333337
09;01;10;23;-1.9775000000000003
10;01;10;00;-2.2483333333333335
10;01;10;01;-2.0083333333333333
10;01;10;02;-1.8408333333333333
10;01;10;03;-1.7983333333333336
10;01;10;04;-1.8999999999999997
10;01;10;05;-2.0208333333333335
10;01;10;06;-2.1133333333333337
10;01;10;07;-2.0091666666666668
10;01;10;08;-2.025833333333333
10;01;10;09;-1.9641666666666666
10;01;10;10;-1.9608333333333334
10;01;10;11;-1.7591666666666665
10;01;10;12;-1.4258333333333333
10;01;10;13;-1.3591666666666666
10;01;10;14;-1.4541666666666666
10;01;10;15;-1.4425
10;01;10;16;-1.6708333333333334
10;01;10;17;-1.9925
10;01;10;18;-1.9283333333333335
10;01;10;19;-1.92
10;01;10;20;-1.8791666666666667
10;01;10;21;-1.8191666666666666
10;01;10;22;-1.7325
10;01;10;23;-1.4791666666666667
11;01;10;00;-1.0916666666666666
11;01;10;01;-0.5750000000000001
11;01;10;02;-0.4324999999999999
11;01;10;03;-0.3141666666666667
11;01;10;04;-0.41583333333333333
11;01;10;05;-0.5675000000000001
11;01;10;06;-0.7775
11;01;10;07;-0.9550000000000001
11;01;10;08;-1.0608333333333333
11;01;10;09;-0.9458333333333333
11;01;10;10;-0.9166666666666666
11;01;10;11;-0.975
11;01;10;12;-1.1283333333333334
11;01;10;13;-1.133333333333333
11;01;10;14;-1.415
11;01;10;15;-1.7508333333333335
11;01;10;16;-1.6408333333333331
11;01;10;17;-1.7916666666666663
11;01;10;18;-1.7508333333333328
11;01;10;19;-1.5400000000000003
11;01;10;20;-1.6049999999999998
11;01;10;21;-1.7158333333333333
11;01;10;22;-2.0141666666666667
11;01;10;23;-2.3574999999999995
12;01;10;00;-2.545833333333334
12;01;10;01;-2.5875
12;01;10;02;-2.7274999999999996
12;01;10;03;-3.9458333333333333
12;01;10;04;-5.422499999999999
12;01;10;05;-6.058333333333334
12;01;10;06;-6.364999999999999
12;01;10;07;-5.993333333333332
12;01;10;08;-5.425833333333333
12;01;10;09;-4.755
12;01;10;10;-3.9666666666666663
12;01;10;11;-3.3491666666666666
12;01;10;12;-2.7025
12;01;10;13;-2.615833333333334
12;01;10;14;-2.7591666666666668
12;01;10;15;-2.996666666666666
12;01;10;16;-3.568333333333334
12;01;10;17;-4.3725
12;01;10;18;-5.269166666666666
12;01;10;19;-5.3116666666666665
12;01;10;20;-5.699166666666667
12;01;10;21;-6.0125
12;01;10;22;-6.671666666666667
12;01;10;23;-7.140000000000001
13;01;10;00;-6.8741666666666665
13;01;10;01;-7.553333333333334
13;01;10;02;-8.132499999999999
13;01;10;03;-8.305833333333332
13;01;10;04;-8.310833333333333
13;01;10;05;-7.9700000000000015
13;01;10;06;-7.738333333333333
13;01;10;07;-7.341666666666668
13;01;10;08;-6.899166666666667
13;01;10;09;-5.7575
13;01;10;10;-4.85
13;01;10;11;-3.9558333333333326
13;01;10;12;-3.905
13;01;10;13;-3.233333333333333
13;01;10;14;-3.3791666666666664
13;01;10;15;-3.1266666666666674
13;01;10;16;-3.2699999999999996
13;01;10;17;-3.3624999999999994
13;01;10;18;-3.4725000000000006
13;01;10;19;-3.5174999999999996
13;01;10;20;-3.6099999999999994
13;01;10;21;-3.4674999999999994
13;01;10;22;-3.465
13;01;10;23;-3.341666666666667
14;01;10;00;-2.876666666666667
14;01;10;01;-2.6266666666666665
14;01;10;02;-2.5216666666666665
14;01;10;03;-2.3825000000000003
14;01;10;04;-2.1133333333333337
14;01;10;05;-1.9858333333333336
14;01;10;06;-1.7174999999999996
14;01;10;07;-1.5991666666666668
14;01;10;08;-1.6508333333333332
14;01;10;09;-1.3625
14;01;10;10;-0.8175
14;01;10;11;-0.19666666666666668
14;01;10;12;0.08083333333333333
14;01;10;13;0.4883333333333333
14;01;10;14;0.8908333333333333
14;01;10;15;0.6608333333333333
14;01;10;16;0.39833333333333326
14;01;10;17;-0.33583333333333326
14;01;10;18;-1.1366666666666667
14;01;10;19;-1.8391666666666666
14;01;10;20;-2.2525
14;01;10;21;-2.7175
14;01;10;22;-1.9258333333333335
14;01;10;23;-1.305
15;01;10;00;-0.9258333333333333
15;01;10;01;-0.57
15;01;10;02;-0.36333333333333334
15;01;10;03;-0.11583333333333333
15;01;10;04;-0.026666666666666675
15;01;10;05;0.045000000000000005
15;01;10;06;0.021666666666666657
15;01;10;07;0.08
15;01;10;08;0.004999999999999998
15;01;10;09;0.11499999999999999
15;01;10;10;0.155
15;01;10;11;0.3358333333333334
15;01;10;12;0.65
15;01;10;13;0.6016666666666667
15;01;10;14;0.6766666666666667
15;01;10;15;0.5883333333333333
15;01;10;16;0.5891666666666666
15;01;10;17;0.6774999999999999
15;01;10;18;0.8316666666666667
15;01;10;19;1.0125
15;01;10;20;1.0108333333333333
15;01;10;21;0.9766666666666666
15;01;10;22;0.8141666666666665
15;01;10;23;0.6891666666666666
16;01;10;00;0.6091666666666667
16;01;10;01;0.47000000000000003
16;01;10;02;0.25166666666666665
16;01;10;03;-0.1575
16;01;10;04;-0.7450000000000001
16;01;10;05;-1.1266666666666667
16;01;10;06;-1.2316666666666667
16;01;10;07;-1.5425000000000002
16;01;10;08;-1.6475
16;01;10;09;-1.5183333333333335
16;01;10;10;-1.5816666666666668
16;01;10;11;-1.446666666666667
16;01;10;12;-1.1091666666666666
16;01;10;13;-0.5466666666666667
16;01;10;14;-0.4583333333333333
16;01;10;15;-0.7908333333333332
16;01;10;16;-1.2766666666666666
16;01;10;17;-1.4333333333333333
16;01;10;18;-1.4491666666666665
16;01;10;19;-1.2533333333333334
16;01;10;20;-0.8658333333333333
16;01;10;21;-0.5958333333333333
16;01;10;22;-0.43583333333333335
16;01;10;23;-0.3333333333333333
17;01;10;00;-0.36333333333333345
17;01;10;01;-0.7883333333333332
17;01;10;02;-0.7766666666666668
17;01;10;03;-0.3825000000000001
17;01;10;04;0.06833333333333333
17;01;10;05;0.3499999999999999
17;01;10;06;0.6041666666666665
17;01;10;07;0.7633333333333333
17;01;10;08;1.0583333333333333
17;01;10;09;1.28
17;01;10;10;1.6075
17;01;10;11;1.6283333333333336
17;01;10;12;1.6166666666666665
17;01;10;13;1.6541666666666668
17;01;10;14;1.6141666666666665
17;01;10;15;1.5791666666666666
17;01;10;16;1.6775000000000002
17;01;10;17;1.9208333333333336
17;01;10;18;2.3775
17;01;10;19;3.029166666666667
17;01;10;20;2.9924999999999997
17;01;10;21;2.8633333333333337
17;01;10;22;2.8141666666666665
17;01;10;23;2.705
18;01;10;00;2.676666666666667
18;01;10;01;2.7325000000000004
18;01;10;02;2.7633333333333336
18;01;10;03;2.8674999999999997
18;01;10;04;2.910833333333333
18;01;10;05;2.9500000000000006
18;01;10;06;3.159166666666667
18;01;10;07;3.124166666666666
18;01;10;08;3.1750000000000003
18;01;10;09;3.263333333333334
18;01;10;10;3.5775000000000006
18;01;10;11;3.670833333333334
18;01;10;12;4.145833333333334
18;01;10;13;3.6491666666666664
18;01;10;14;3.2291666666666665
18;01;10;15;3.16
18;01;10;16;2.938333333333333
18;01;10;17;2.8066666666666666
18;01;10;18;2.86
18;01;10;19;3.034166666666667
18;01;10;20;3.215
18;01;10;21;3.3716666666666666
18;01;10;22;3.4975
18;01;10;23;3.595
19;01;10;00;3.705
19;01;10;01;3.823333333333333
19;01;10;02;3.8574999999999995
19;01;10;03;3.82
19;01;10;04;3.6599999999999997
19;01;10;05;3.596666666666667
19;01;10;06;3.6599999999999997
19;01;10;07;3.6116666666666664
19;01;10;08;3.4749999999999996
19;01;10;09;3.453333333333333
19;01;10;10;3.6400000000000006
19;01;10;11;3.9583333333333326
19;01;10;12;4.178333333333333
19;01;10;13;4.440833333333334
19;01;10;14;4.605
19;01;10;15;4.3516666666666675
19;01;10;16;4.101666666666666
19;01;10;17;4.026666666666666
19;01;10;18;3.981666666666667
19;01;10;19;3.8025000000000007
19;01;10;20;3.371666666666666
19;01;10;21;2.8383333333333334
19;01;10;22;1.9558333333333333
19;01;10;23;1.2733333333333332
20;01;10;00;0.9241666666666667
20;01;10;01;0.5491666666666667
20;01;10;02;0.4166666666666667
20;01;10;03;0.16333333333333336
20;01;10;04;0.02916666666666667
20;01;10;05;0.1733333333333333
20;01;10;06;0.22583333333333333
20;01;10;07;0.5341666666666666
20;01;10;08;0.7949999999999999
20;01;10;09;1.225
20;01;10;10;1.6591666666666667
20;01;10;11;2.0375
20;01;10;12;2.5033333333333334
20;01;10;13;2.566666666666667
20;01;10;14;2.74
20;01;10;15;2.9150000000000005
20;01;10;16;2.8049999999999997
20;01;10;17;2.750833333333334
20;01;10;18;2.7225
20;01;10;19;2.6791666666666667
20;01;10;20;2.026666666666667
20;01;10;21;1.9041666666666666
20;01;10;22;1.739166666666667
20;01;10;23;1.4591666666666667
21;01;10;00;1.2216666666666667
21;01;10;01;1.0366666666666668
21;01;10;02;0.6658333333333333
21;01;10;03;0.03249999999999998
21;01;10;04;-0.28583333333333333
21;01;10;05;-0.5499999999999999
21;01;10;06;-0.8083333333333335
21;01;10;07;-0.8666666666666666
21;01;10;08;-0.9308333333333335
21;01;10;09;-0.9175
21;01;10;10;-0.8825
21;01;10;11;-0.7166666666666668
21;01;10;12;-0.7041666666666667
21;01;10;13;-0.48750000000000004
21;01;10;14;-0.8408333333333333
21;01;10;15;-1.0450000000000002
21;01;10;16;-0.9916666666666666
21;01;10;17;-1.6449999999999998
21;01;10;18;-2.035833333333333
21;01;10;19;-2.2758333333333334
21;01;10;20;-2.1391666666666667
21;01;10;21;-2.3858333333333333
21;01;10;22;-2.773333333333333
21;01;10;23;-2.5925
22;01;10;00;-2.3941666666666666
22;01;10;01;-2.2875
22;01;10;02;-2.299166666666667
22;01;10;03;-2.4825
22;01;10;04;-2.7800000000000007
22;01;10;05;-2.989166666666666
22;01;10;06;-3.2083333333333335
22;01;10;07;-3.403333333333333
22;01;10;08;-3.355833333333333
22;01;10;09;-3.0858333333333334
22;01;10;10;-2.83
22;01;10;11;-2.375
22;01;10;12;-2.3183333333333334
22;01;10;13;-2.061666666666667
22;01;10;14;-1.8275
22;01;10;15;-1.7458333333333333
22;01;10;16;-2.078333333333333
22;01;10;17;-2.5258333333333334
22;01;10;18;-3.2550000000000003
22;01;10;19;-3.8233333333333337
22;01;10;20;-4.466666666666667
22;01;10;21;-4.719166666666666
22;01;10;22;-4.626666666666667
22;01;10;23;-4.726666666666667
23;01;10;00;-4.6658333333333335
23;01;10;01;-4.725833333333333
23;01;10;02;-4.641666666666667
23;01;10;03;-4.709166666666667
23;01;10;04;-4.882500000000001
23;01;10;05;-4.928333333333335
23;01;10;06;-5.065833333333334
23;01;10;07;-5.1099999999999985
23;01;10;08;-5.215000000000001
23;01;10;09;-4.82
23;01;10;10;-4.392499999999999
23;01;10;11;-3.9091666666666662
23;01;10;12;-3.478333333333333
23;01;10;13;-2.848333333333334
23;01;10;14;-2.5691666666666664
23;01;10;15;-2.5124999999999997
23;01;10;16;-2.7316666666666674
23;01;10;17;-2.9158333333333335
23;01;10;18;-2.9949999999999997
23;01;10;19;-3.135
23;01;10;20;-3.368333333333334
23;01;10;21;-3.5408333333333335
23;01;10;22;-3.839166666666667
23;01;10;23;-3.9
24;01;10;00;-3.768333333333333
24;01;10;01;-3.7966666666666664
24;01;10;02;-3.688333333333333
24;01;10;03;-3.410833333333334
24;01;10;04;-3.9716666666666662
24;01;10;05;-4.450833333333334
24;01;10;06;-4.6025
24;01;10;07;-4.594166666666667
24;01;10;08;-4.533333333333334
24;01;10;09;-4.49
24;01;10;10;-4.189166666666666
24;01;10;11;-3.7266666666666666
24;01;10;12;-3.0866666666666664
24;01;10;13;-2.861666666666667
24;01;10;14;-3.127500000000001
24;01;10;15;-3.2925000000000004
24;01;10;16;-3.8024999999999998
24;01;10;17;-4.199166666666667
24;01;10;18;-4.564166666666666
24;01;10;19;-4.85
24;01;10;20;-5.319166666666666
24;01;10;21;-5.653333333333332
24;01;10;22;-5.822500000000001
24;01;10;23;-5.734166666666667
25;01;10;00;-5.728333333333333
25;01;10;01;-5.8741666666666665
25;01;10;02;-5.825
25;01;10;03;-5.774166666666666
25;01;10;04;-5.920833333333334
25;01;10;05;-6.235833333333332
25;01;10;06;-6.321666666666668
25;01;10;07;-6.545000000000001
25;01;10;08;-6.608333333333334
25;01;10;09;-6.642500000000001
25;01;10;10;-6.358333333333333
25;01;10;11;-6.2825
25;01;10;12;-5.025833333333334
25;01;10;13;-4.560833333333334
25;01;10;14;-5.528333333333333
25;01;10;15;-5.772499999999998
25;01;10;16;-6.280833333333334
25;01;10;17;-6.569166666666665
25;01;10;18;-6.877500000000001
25;01;10;19;-7.110833333333333
25;01;10;20;-7.765
25;01;10;21;-8.863333333333333
25;01;10;22;-9.475833333333332
25;01;10;23;-10.073333333333332
26;01;10;00;-10.673333333333334
26;01;10;01;-11.236666666666666
26;01;10;02;-11.394166666666665
26;01;10;03;-11.892499999999998
26;01;10;04;-12.111666666666666
26;01;10;05;-12.590833333333336
26;01;10;06;-13.229999999999999
26;01;10;07;-13.175000000000002
26;01;10;08;-13.346666666666666
26;01;10;09;-12.362499999999999
26;01;10;10;-10.679166666666667
26;01;10;11;-9.698333333333334
26;01;10;12;-7.752499999999998
26;01;10;13;-6.972499999999999
26;01;10;14;-7.2175
26;01;10;15;-7.148333333333333
26;01;10;16;-7.9675
26;01;10;17;-8.973333333333331
26;01;10;18;-9.405
26;01;10;19;-9.344999999999999
26;01;10;20;-9.434166666666668
26;01;10;21;-10.239166666666666
26;01;10;22;-10.603333333333333
26;01;10;23;-11.005
27;01;10;00;-11.090000000000002
27;01;10;01;-11.174999999999999
27;01;10;02;-11.25
27;01;10;03;-10.480833333333335
27;01;10;04;-9.761666666666665
27;01;10;05;-9.3725
27;01;10;06;-9.371666666666666
27;01;10;07;-8.630833333333333
27;01;10;08;-8.584166666666667
27;01;10;09;-7.948333333333334
27;01;10;10;-6.595833333333332
27;01;10;11;-5.754166666666666
27;01;10;12;-5.574166666666667
27;01;10;13;-4.868333333333333
27;01;10;14;-3.861666666666667
27;01;10;15;-3.1108333333333333
27;01;10;16;-2.7558333333333334
27;01;10;17;-2.811666666666667
27;01;10;18;-3.044166666666667
27;01;10;19;-2.9908333333333332
27;01;10;20;-2.560833333333333
27;01;10;21;-1.8991666666666662
27;01;10;22;-0.9808333333333333
27;01;10;23;-0.17000000000000004
28;01;10;00;0.9491666666666666
28;01;10;01;2.0124999999999997
28;01;10;02;2.038333333333333
28;01;10;03;1.6949999999999996
28;01;10;04;1.5466666666666669
28;01;10;05;1.4008333333333336
28;01;10;06;1.3458333333333339
28;01;10;07;1.2766666666666666
28;01;10;08;1.4183333333333332
28;01;10;09;1.5075
28;01;10;10;1.5116666666666667
28;01;10;11;1.8925
28;01;10;12;1.88
28;01;10;13;1.6016666666666666
28;01;10;14;1.4808333333333332
28;01;10;15;1.4808333333333332
28;01;10;16;0.8275000000000001
28;01;10;17;0.46083333333333326
28;01;10;18;0.6841666666666667
28;01;10;19;0.6566666666666667
28;01;10;20;0.41583333333333333
28;01;10;21;0.3941666666666666
28;01;10;22;0.07499999999999998
28;01;10;23;0.043333333333333335
29;01;10;00;-0.057500000000000016
29;01;10;01;-0.06583333333333334
29;01;10;02;0.26833333333333337
29;01;10;03;0.46916666666666657
29;01;10;04;0.6625
29;01;10;05;0.6058333333333332
29;01;10;06;0.2783333333333334
29;01;10;07;-0.0075
29;01;10;08;0.06083333333333333
29;01;10;09;0.17
29;01;10;10;0.2808333333333333
29;01;10;11;0.16333333333333336
29;01;10;12;0.1725
29;01;10;13;0.0775
29;01;10;14;0.005833333333333334
29;01;10;15;-0.04583333333333334
29;01;10;16;-0.1708333333333333
29;01;10;17;-0.365
29;01;10;18;-0.3583333333333332
29;01;10;19;-0.3725
29;01;10;20;-0.36250000000000004
29;01;10;21;-0.5058333333333334
29;01;10;22;-0.5075
29;01;10;23;-0.6233333333333334
30;01;10;00;-0.8274999999999998
30;01;10;01;-0.9675000000000002
30;01;10;02;-1.1925
30;01;10;03;-1.2633333333333334
30;01;10;04;-1.3741666666666665
30;01;10;05;-1.5991666666666668
30;01;10;06;-1.8325000000000002
30;01;10;07;-1.9541666666666668
30;01;10;08;-1.8800000000000001
30;01;10;09;-1.8616666666666666
30;01;10;10;-1.8949999999999996
30;01;10;11;-1.7066666666666663
30;01;10;12;-1.918333333333333
30;01;10;13;-1.8616666666666664
30;01;10;14;-1.745
30;01;10;15;-1.7374999999999998
30;01;10;16;-1.8324999999999998
30;01;10;17;-2.233333333333333
30;01;10;18;-3.073333333333333
30;01;10;19;-3.845833333333333
30;01;10;20;-4.2
30;01;10;21;-3.5933333333333324
30;01;10;22;-3.0316666666666667
30;01;10;23;-2.8691666666666666
31;01;10;00;-2.625833333333333
31;01;10;01;-2.4191666666666665
31;01;10;02;-2.2716666666666665
31;01;10;03;-2.0083333333333333
31;01;10;04;-1.6824999999999999
31;01;10;05;-1.095
31;01;10;06;-0.3383333333333334
31;01;10;07;-0.2166666666666667
31;01;10;08;0.03
31;01;10;09;0.2925
31;01;10;10;0.5666666666666668
31;01;10;11;1.1433333333333333
31;01;10;12;1.4116666666666664
31;01;10;13;1.5441666666666665
31;01;10;14;1.3558333333333332
31;01;10;15;0.8091666666666667
31;01;10;16;0.42583333333333334
31;01;10;17;0.18666666666666665
31;01;10;18;0.12916666666666668
31;01;10;19;0.1175
31;01;10;20;0.023333333333333334
31;01;10;21;-0.125
31;01;10;22;-0.37333333333333335
31;01;10;23;-0.77
01;02;10;00;-0.4758333333333333
01;02;10;01;-0.5091666666666667
01;02;10;02;-0.5475
01;02;10;03;-0.6016666666666667
01;02;10;04;-0.8608333333333333
01;02;10;05;-0.6775000000000001
01;02;10;06;-0.4766666666666668
01;02;10;07;-0.4516666666666667
01;02;10;08;-0.44500000000000006
01;02;10;09;-0.6591666666666666
01;02;10;10;-0.6341666666666667
01;02;10;11;-0.1566666666666667
01;02;10;12;0.2575
01;02;10;13;0.5383333333333332
01;02;10;14;0.73
01;02;10;15;0.8283333333333331
01;02;10;16;0.5308333333333333
01;02;10;17;0.1533333333333333
01;02;10;18;-1.4150000000000003
01;02;10;19;-2.0033333333333334
01;02;10;20;-1.8525
01;02;10;21;-1.6058333333333337
01;02;10;22;-1.5591666666666668
01;02;10;23;-2.4200000000000004
02;02;10;00;-3.1441666666666666
02;02;10;01;-3.3333333333333335
02;02;10;02;-3.1833333333333336
02;02;10;03;-2.9225
02;02;10;04;-2.635
02;02;10;05;-1.9266666666666667
02;02;10;06;-1.6966666666666663
02;02;10;07;-1.2108333333333337
02;02;10;08;-0.7083333333333334
02;02;10;09;-0.3941666666666668
02;02;10;10;-0.02666666666666667
02;02;10;11;-0.0325
02;02;10;12;0.023333333333333334
02;02;10;13;-0.12833333333333333
02;02;10;14;-0.145
02;02;10;15;-0.07083333333333335
02;02;10;16;-0.09250000000000001
02;02;10;17;0.22166666666666665
02;02;10;18;0.8691666666666666
02;02;10;19;0.64
02;02;10;20;0.3333333333333333
02;02;10;21;-0.15833333333333335
02;02;10;22;-0.21250000000000002
02;02;10;23;-0.12833333333333335
03;02;10;00;-0.006666666666666667
03;02;10;01;0.04
03;02;10;02;0.03333333333333334
03;02;10;03;0.035833333333333335
03;02;10;04;0.05833333333333333
03;02;10;05;0.2075
03;02;10;06;0.10750000000000003
03;02;10;07;0.11416666666666668
03;02;10;08;0.029166666666666664
03;02;10;09;0.3266666666666666
03;02;10;10;0.7383333333333334
03;02;10;11;0.8133333333333334
03;02;10;12;1.89
03;02;10;13;2.6183333333333336
03;02;10;14;2.853333333333333
03;02;10;15;2.8433333333333337
03;02;10;16;2.67
03;02;10;17;2.3608333333333333
03;02;10;18;1.6825000000000003
03;02;10;19;1.0291666666666666
03;02;10;20;0.5258333333333333
03;02;10;21;0.37666666666666665
03;02;10;22;0.065
03;02;10;23;-0.2641666666666667
04;02;10;00;-0.33749999999999997
04;02;10;01;-0.03583333333333333
04;02;10;02;0.017499999999999998
04;02;10;03;0.10333333333333333
04;02;10;04;0.2133333333333333
04;02;10;05;-0.07416666666666667
04;02;10;06;0.64
04;02;10;07;2.0283333333333338
04;02;10;08;3.1675
04;02;10;09;3.602499999999999
04;02;10;10;3.8708333333333336
04;02;10;11;3.9408333333333334
04;02;10;12;4.160833333333334
04;02;10;13;4.636666666666666
04;02;10;14;5.350833333333334
04;02;10;15;5.574166666666667
04;02;10;16;5.548333333333333
04;02;10;17;4.940833333333333
04;02;10;18;4.465833333333333
04;02;10;19;3.6058333333333334
04;02;10;20;2.9150000000000005
04;02;10;21;2.4875000000000003
04;02;10;22;2.090833333333333
